ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Revenue_per_box,Cost_price,Profit,Profit_Margin%,Sales_Person,Team,Product,Category,Country,Region,Cost_per_box,cancelled,,,
S00124768,SP20,P13,G1,03-Dec-24,2562.75,257,Delivered,9.97,-138.32,2701.07,105.4,Sahaj Jonnalagadda,Jucies,85% Dark Bars,Bars,India,APAC,10.51,0,,,
S00124769,SP20,P13,G1,06-Jul-23,2184.75,365,Delivered,5.99,-1651.4,3836.15,175.59,Sahaj Jonnalagadda,Jucies,85% Dark Bars,Bars,India,APAC,10.51,0,,,
S00124791,SP20,P02,G4,23-Jul-24,7373.25,820,Delivered,8.99,1239.65,6133.6,83.19,Sahaj Jonnalagadda,Jucies,50% Dark Bites,Bites,New Zealand,APAC,7.48,0,,,
S00124793,SP20,P02,G5,08-Feb-23,3942,304,Cancelled,12.97,1668.08,2273.92,57.68,Sahaj Jonnalagadda,Jucies,50% Dark Bites,Bites,Australia,APAC,7.48,1,,,
S00124794,SP20,P02,G5,26-Nov-24,5395.5,360,Delivered,14.99,2702.7,2692.8,49.91,Sahaj Jonnalagadda,Jucies,50% Dark Bites,Bites,Australia,APAC,7.48,0,,,
S00124796,SP20,P02,G1,17-Feb-25,7924.5,610,Shipped,12.99,3361.7,4562.8,57.58,Sahaj Jonnalagadda,Jucies,50% Dark Bites,Bites,India,APAC,7.48,0,,,
S00124806,SP20,P02,G5,01-May-24,4556.25,415,Delivered,10.98,1452.05,3104.2,68.13,Sahaj Jonnalagadda,Jucies,50% Dark Bites,Bites,Australia,APAC,7.48,0,,,
S00124836,SP20,P20,G5,22-Aug-24,10554.75,1760,Delivered,6,5697.15,4857.6,46.02,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,Australia,APAC,2.76,0,,,
S00124837,SP20,P20,G6,26-Dec-24,8669.25,1445,Delivered,6,4681.05,3988.2,46,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,UK,Europe,2.76,0,,,
S00124844,SP20,P20,G3,17-Apr-23,12512.25,963,Delivered,12.99,9854.37,2657.88,21.24,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,Canada,Americas,2.76,0,,,
S00124850,SP20,P20,G5,17-May-23,3681,614,Delivered,6,1986.36,1694.64,46.04,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,Australia,APAC,2.76,0,,,
S00124857,SP20,P20,G2,09-Oct-24,5775.75,722,Delivered,8,3783.03,1992.72,34.5,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,USA,Americas,2.76,0,,,
S00124858,SP20,P20,G3,11-Feb-25,981,141,Shipped,6.96,591.84,389.16,39.67,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,Canada,Americas,2.76,0,,,
S00124862,SP20,P20,G5,21-Sep-23,1532.25,256,Delivered,5.99,825.69,706.56,46.11,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,Australia,APAC,2.76,0,,,
S00124865,SP20,P20,G6,02-Jul-24,2648.25,442,Delivered,5.99,1428.33,1219.92,46.07,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,UK,Europe,2.76,0,,,
S00124867,SP20,P20,G1,18-Dec-24,7449.75,678,Delivered,10.99,5578.47,1871.28,25.12,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,India,APAC,2.76,0,,,
S00124882,SP20,P20,G1,09-Feb-24,2560.5,321,Cancelled,7.98,1674.54,885.96,34.6,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,India,APAC,2.76,1,,,
S00124889,SP20,P20,G4,14-Jun-23,2686.5,336,Delivered,8,1759.14,927.36,34.52,Sahaj Jonnalagadda,Jucies,Smooth Silky Salty,Bars,New Zealand,APAC,2.76,0,,,
S00124906,SP20,P09,G5,10-Jul-24,4605.75,271,Delivered,17,3608.47,997.28,21.65,Sahaj Jonnalagadda,Jucies,Orange Choco,Bars,Australia,APAC,3.68,0,,,
S00124907,SP20,P09,G6,09-Jun-23,2360.25,132,Delivered,17.88,1874.49,485.76,20.58,Sahaj Jonnalagadda,Jucies,Orange Choco,Bars,UK,Europe,3.68,0,,,
S00124909,SP20,P09,G1,23-Jan-24,2369.25,132,Delivered,17.95,1883.49,485.76,20.5,Sahaj Jonnalagadda,Jucies,Orange Choco,Bars,India,APAC,3.68,0,,,
S00124910,SP20,P09,G1,12-Aug-24,3012.75,216,Delivered,13.95,2217.87,794.88,26.38,Sahaj Jonnalagadda,Jucies,Orange Choco,Bars,India,APAC,3.68,0,,,
S00124918,SP20,P09,G5,01-Apr-24,672.75,52,Delivered,12.94,481.39,191.36,28.44,Sahaj Jonnalagadda,Jucies,Orange Choco,Bars,Australia,APAC,3.68,0,,,
S00124932,SP20,P09,G5,01-Jan-24,879.75,68,Cancelled,12.94,629.51,250.24,28.44,Sahaj Jonnalagadda,Jucies,Orange Choco,Bars,Australia,APAC,3.68,1,,,
S00124942,SP20,P09,G3,08-Jan-24,7148.25,447,Delivered,15.99,5503.29,1644.96,23.01,Sahaj Jonnalagadda,Jucies,Orange Choco,Bars,Canada,Americas,3.68,0,,,
S00124965,SP20,P18,G1,07-Jun-24,5127.75,234,Delivered,21.91,3536.55,1591.2,31.03,Sahaj Jonnalagadda,Jucies,Manuka Honey Choco,Other,India,APAC,6.8,0,,,
S00124972,SP20,P18,G4,10-Jul-24,5679,271,Delivered,20.96,3836.2,1842.8,32.45,Sahaj Jonnalagadda,Jucies,Manuka Honey Choco,Other,New Zealand,APAC,6.8,0,,,
S00124976,SP20,P18,G5,09-Feb-24,7024.5,281,Delivered,25,5113.7,1910.8,27.2,Sahaj Jonnalagadda,Jucies,Manuka Honey Choco,Other,Australia,APAC,6.8,0,,,
S00124982,SP20,P18,G2,20-Dec-24,5395.5,246,Delivered,21.93,3722.7,1672.8,31,Sahaj Jonnalagadda,Jucies,Manuka Honey Choco,Other,USA,Americas,6.8,0,,,
S00124983,SP20,P18,G2,18-Feb-25,6698.25,292,Shipped,22.94,4712.65,1985.6,29.64,Sahaj Jonnalagadda,Jucies,Manuka Honey Choco,Other,USA,Americas,6.8,0,,,
S00124990,SP20,P18,G5,01-May-23,7431.75,324,Delivered,22.94,5228.55,2203.2,29.65,Sahaj Jonnalagadda,Jucies,Manuka Honey Choco,Other,Australia,APAC,6.8,0,,,
S00124992,SP21,P14,G1,25-Jan-23,1453.5,54,Cancelled,26.92,1106.28,347.22,23.89,Devrat Damarsingh,Tempo,White Choc,Other,India,APAC,6.43,1,,,
S00124993,SP21,P14,G1,06-Aug-24,16121.25,645,Delivered,24.99,11973.9,4147.35,25.73,Devrat Damarsingh,Tempo,White Choc,Other,India,APAC,6.43,0,,,
S00125001,SP21,P14,G4,01-Jul-24,11.25,1,Delivered,11.25,4.82,6.43,57.16,Devrat Damarsingh,Tempo,White Choc,Other,New Zealand,APAC,6.43,0,,,
S00125003,SP21,P14,G5,01-Feb-24,6543,285,Delivered,22.96,4710.45,1832.55,28.01,Devrat Damarsingh,Tempo,White Choc,Other,Australia,APAC,6.43,0,,,
S00125009,SP21,P14,G1,22-Aug-23,560.25,23,Delivered,24.36,412.36,147.89,26.4,Devrat Damarsingh,Tempo,White Choc,Other,India,APAC,6.43,0,,,
S00125022,SP21,P14,G1,11-Jan-23,8032.5,298,Delivered,26.95,6116.36,1916.14,23.85,Devrat Damarsingh,Tempo,White Choc,Other,India,APAC,6.43,0,,,
S00125023,SP21,P14,G1,10-Jul-23,216,9,Cancelled,24,158.13,57.87,26.79,Devrat Damarsingh,Tempo,White Choc,Other,India,APAC,6.43,1,,,
S00125024,SP21,P14,G2,09-Jun-23,924.75,41,Delivered,22.55,661.12,263.63,28.51,Devrat Damarsingh,Tempo,White Choc,Other,USA,Americas,6.43,0,,,
S00125026,SP21,P14,G3,19-Nov-24,2225.25,90,Delivered,24.73,1646.55,578.7,26.01,Devrat Damarsingh,Tempo,White Choc,Other,Canada,Americas,6.43,0,,,
S00125027,SP21,P14,G4,15-Oct-24,10091.25,459,Delivered,21.99,7139.88,2951.37,29.25,Devrat Damarsingh,Tempo,White Choc,Other,New Zealand,APAC,6.43,0,,,
S00125061,SP21,P01,G6,20-Jun-24,5346,255,Delivered,20.96,4004.7,1341.3,25.09,Devrat Damarsingh,Tempo,Milk Bars,Bars,UK,Europe,5.26,0,,,
S00125063,SP21,P01,G1,30-Nov-23,1368,60,Delivered,22.8,1052.4,315.6,23.07,Devrat Damarsingh,Tempo,Milk Bars,Bars,India,APAC,5.26,0,,,
S00125084,SP21,P01,G4,01-Feb-24,27,2,Delivered,13.5,16.48,10.52,38.96,Devrat Damarsingh,Tempo,Milk Bars,Bars,New Zealand,APAC,5.26,0,,,
S00125085,SP21,P01,G4,23-Oct-23,276.75,14,Delivered,19.77,203.11,73.64,26.61,Devrat Damarsingh,Tempo,Milk Bars,Bars,New Zealand,APAC,5.26,0,,,
S00125086,SP21,P01,G5,19-Jan-24,9020.25,393,Delivered,22.95,6953.07,2067.18,22.92,Devrat Damarsingh,Tempo,Milk Bars,Bars,Australia,APAC,5.26,0,,,
S00125087,SP21,P01,G5,16-Feb-23,8894.25,405,Delivered,21.96,6763.95,2130.3,23.95,Devrat Damarsingh,Tempo,Milk Bars,Bars,Australia,APAC,5.26,0,,,
S00125090,SP21,P01,G1,23-Oct-23,1311.75,53,Delivered,24.75,1032.97,278.78,21.25,Devrat Damarsingh,Tempo,Milk Bars,Bars,India,APAC,5.26,0,,,
S00125095,SP21,P01,G2,30-Jun-23,4313.25,173,Delivered,24.93,3403.27,909.98,21.1,Devrat Damarsingh,Tempo,Milk Bars,Bars,USA,Americas,5.26,0,,,
S00125097,SP21,P01,G4,01-Aug-24,5415.75,258,Delivered,20.99,4058.67,1357.08,25.06,Devrat Damarsingh,Tempo,Milk Bars,Bars,New Zealand,APAC,5.26,0,,,
S00125102,SP21,P01,G5,03-Dec-24,846,34,Delivered,24.88,667.16,178.84,21.14,Devrat Damarsingh,Tempo,Milk Bars,Bars,Australia,APAC,5.26,0,,,
S00125122,SP21,P06,G2,30-Nov-23,8723.25,727,Cancelled,12,4135.88,4587.37,52.59,Devrat Damarsingh,Tempo,Eclairs,Bites,USA,Americas,6.31,1,,,
S00125133,SP21,P06,G1,13-Dec-23,13833,1258,Delivered,11,5895.02,7937.98,57.38,Devrat Damarsingh,Tempo,Eclairs,Bites,India,APAC,6.31,0,,,
S00125134,SP21,P06,G1,30-Jan-25,14557.5,1324,Shipped,11,6203.06,8354.44,57.39,Devrat Damarsingh,Tempo,Eclairs,Bites,India,APAC,6.31,0,,,
S00125135,SP21,P06,G1,26-Mar-25,13250.25,947,Placed,13.99,7274.68,5975.57,45.1,Devrat Damarsingh,Tempo,Eclairs,Bites,India,APAC,6.31,0,,,
S00125137,SP21,P06,G2,03-May-24,3291.75,412,Delivered,7.99,692.03,2599.72,78.98,Devrat Damarsingh,Tempo,Eclairs,Bites,USA,Americas,6.31,0,,,
S00125151,SP21,P06,G2,20-Mar-24,3287.25,329,Delivered,9.99,1211.26,2075.99,63.15,Devrat Damarsingh,Tempo,Eclairs,Bites,USA,Americas,6.31,0,,,
S00125154,SP21,P06,G4,08-Feb-23,11605.5,893,Cancelled,13,5970.67,5634.83,48.55,Devrat Damarsingh,Tempo,Eclairs,Bites,New Zealand,APAC,6.31,1,,,
S00125168,SP21,P19,G4,18-Jul-24,10147.5,484,Delivered,20.97,7708.14,2439.36,24.04,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,New Zealand,APAC,5.04,0,,,
S00125182,SP21,P19,G4,28-Aug-24,191.25,9,Delivered,21.25,145.89,45.36,23.72,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,New Zealand,APAC,5.04,0,,,
S00125184,SP21,P19,G5,15-Nov-23,3078,154,Delivered,19.99,2301.84,776.16,25.22,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,Australia,APAC,5.04,0,,,
S00125189,SP21,P19,G1,20-Dec-24,5409,226,Delivered,23.93,4269.96,1139.04,21.06,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00125192,SP21,P19,G2,12-Jun-23,69.75,4,Delivered,17.44,49.59,20.16,28.9,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,USA,Americas,5.04,0,,,
S00125199,SP21,P19,G5,22-Jan-24,7530.75,290,Delivered,25.97,6069.15,1461.6,19.41,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,Australia,APAC,5.04,0,,,
S00125202,SP21,P19,G1,02-Mar-23,4617,201,Delivered,22.97,3603.96,1013.04,21.94,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00125209,SP21,P19,G4,20-Mar-25,1300.5,62,Placed,20.98,988.02,312.48,24.03,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,New Zealand,APAC,5.04,0,,,
S00125211,SP21,P19,G4,27-Mar-25,4317.75,167,Placed,25.85,3476.07,841.68,19.49,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,New Zealand,APAC,5.04,0,,,
S00125219,SP21,P19,G1,01-Aug-24,7384.5,370,Delivered,19.96,5519.7,1864.8,25.25,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00125221,SP21,P19,G2,06-Jan-23,8075.25,352,Delivered,22.94,6301.17,1774.08,21.97,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,USA,Americas,5.04,0,,,
S00125222,SP21,P19,G3,18-Oct-24,6021,317,Delivered,18.99,4423.32,1597.68,26.54,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,Canada,Americas,5.04,0,,,
S00125223,SP21,P19,G4,09-Jan-25,10446.75,498,Shipped,20.98,7936.83,2509.92,24.03,Devrat Damarsingh,Tempo,70% Dark Bites,Bites,New Zealand,APAC,5.04,0,,,
S00125237,SP21,P15,G4,18-Dec-23,6322.5,527,Delivered,12,-217.57,6540.07,103.44,Devrat Damarsingh,Tempo,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0,,,
S00125243,SP21,P15,G6,22-Nov-24,8910,990,Delivered,9,-3375.9,12285.9,137.89,Devrat Damarsingh,Tempo,Baker's Choco Chips,Bars,UK,Europe,12.41,0,,,
S00125255,SP21,P15,G5,14-Sep-23,6675.75,514,Delivered,12.99,297.01,6378.74,95.55,Devrat Damarsingh,Tempo,Baker's Choco Chips,Bars,Australia,APAC,12.41,0,,,
S00125264,SP21,P15,G3,11-May-23,4241.25,266,Cancelled,15.94,940.19,3301.06,77.83,Devrat Damarsingh,Tempo,Baker's Choco Chips,Bars,Canada,Americas,12.41,1,,,
S00125268,SP21,P15,G5,01-Sep-23,7978.5,532,Delivered,15,1376.38,6602.12,82.75,Devrat Damarsingh,Tempo,Baker's Choco Chips,Bars,Australia,APAC,12.41,0,,,
S00125271,SP21,P15,G6,04-May-23,8898.75,557,Delivered,15.98,1986.38,6912.37,77.68,Devrat Damarsingh,Tempo,Baker's Choco Chips,Bars,UK,Europe,12.41,0,,,
S00125278,SP21,P15,G3,22-Aug-23,7571.25,842,Delivered,8.99,-2877.97,10449.22,138.01,Devrat Damarsingh,Tempo,Baker's Choco Chips,Bars,Canada,Americas,12.41,0,,,
S00125296,SP21,P15,G5,08-Jan-24,4603.5,307,Delivered,15,793.63,3809.87,82.76,Devrat Damarsingh,Tempo,Baker's Choco Chips,Bars,Australia,APAC,12.41,0,,,
S00125303,SP21,P11,G1,31-Mar-25,5861.25,652,Placed,8.99,-808.71,6669.96,113.8,Devrat Damarsingh,Tempo,After Nines,Bites,India,APAC,10.23,0,,,
S00125304,SP21,P11,G2,24-Jul-24,4614.75,462,Delivered,9.99,-111.51,4726.26,102.42,Devrat Damarsingh,Tempo,After Nines,Bites,USA,Americas,10.23,0,,,
S00125311,SP21,P11,G5,25-Mar-25,216,22,Placed,9.82,-9.06,225.06,104.19,Devrat Damarsingh,Tempo,After Nines,Bites,Australia,APAC,10.23,0,,,
S00125322,SP21,P11,G4,13-Oct-23,3978,442,Delivered,9,-543.66,4521.66,113.67,Devrat Damarsingh,Tempo,After Nines,Bites,New Zealand,APAC,10.23,0,,,
S00125325,SP21,P11,G5,15-Jan-25,272.25,28,Shipped,9.72,-14.19,286.44,105.21,Devrat Damarsingh,Tempo,After Nines,Bites,Australia,APAC,10.23,0,,,
S00125331,SP21,P11,G1,28-Dec-23,670.5,56,Delivered,11.97,97.62,572.88,85.44,Devrat Damarsingh,Tempo,After Nines,Bites,India,APAC,10.23,0,,,
S00125334,SP21,P11,G3,24-May-23,3971.25,497,Delivered,7.99,-1113.06,5084.31,128.03,Devrat Damarsingh,Tempo,After Nines,Bites,Canada,Americas,10.23,0,,,
S00125337,SP21,P11,G4,08-May-24,1073.25,90,Delivered,11.93,152.55,920.7,85.79,Devrat Damarsingh,Tempo,After Nines,Bites,New Zealand,APAC,10.23,0,,,
S00125343,SP21,P11,G1,03-Sep-24,6453,461,Delivered,14,1736.97,4716.03,73.08,Devrat Damarsingh,Tempo,After Nines,Bites,India,APAC,10.23,0,,,
S00125350,SP21,P11,G4,15-Jul-24,4905,409,Delivered,11.99,720.93,4184.07,85.3,Devrat Damarsingh,Tempo,After Nines,Bites,New Zealand,APAC,10.23,0,,,
S00125351,SP21,P11,G4,20-Nov-24,4459.5,558,Delivered,7.99,-1248.84,5708.34,128,Devrat Damarsingh,Tempo,After Nines,Bites,New Zealand,APAC,10.23,0,,,
S00125355,SP21,P11,G6,13-Jan-25,2180.25,156,Shipped,13.98,584.37,1595.88,73.2,Devrat Damarsingh,Tempo,After Nines,Bites,UK,Europe,10.23,0,,,
S00125361,SP21,P10,G2,08-Oct-24,3127.5,209,Delivered,14.96,1409.52,1717.98,54.93,Devrat Damarsingh,Tempo,Spicy Special Slims,Bites,USA,Americas,8.22,0,,,
S00125363,SP21,P10,G4,13-Jan-25,5631.75,332,Shipped,16.96,2902.71,2729.04,48.46,Devrat Damarsingh,Tempo,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0,,,
S00125366,SP21,P10,G5,16-Nov-23,4914,290,Delivered,16.94,2530.2,2383.8,48.51,Devrat Damarsingh,Tempo,Spicy Special Slims,Bites,Australia,APAC,8.22,0,,,
S00125371,SP21,P10,G1,19-Jul-24,6678,557,Delivered,11.99,2099.46,4578.54,68.56,Devrat Damarsingh,Tempo,Spicy Special Slims,Bites,India,APAC,8.22,0,,,
S00125378,SP21,P10,G4,18-Sep-24,2909.25,182,Delivered,15.98,1413.21,1496.04,51.42,Devrat Damarsingh,Tempo,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0,,,
S00125403,SP21,P04,G2,28-Oct-24,2475,86,Delivered,28.78,2143.9,331.1,13.38,Devrat Damarsingh,Tempo,Raspberry Choco,Bars,USA,Americas,3.85,0,,,
S00125415,SP21,P04,G1,03-Oct-23,621,25,Delivered,24.84,524.75,96.25,15.5,Devrat Damarsingh,Tempo,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00125416,SP21,P04,G2,18-Sep-24,801,30,Delivered,26.7,685.5,115.5,14.42,Devrat Damarsingh,Tempo,Raspberry Choco,Bars,USA,Americas,3.85,0,,,
S00125427,SP21,P04,G1,13-Aug-24,7773.75,324,Delivered,23.99,6526.35,1247.4,16.05,Devrat Damarsingh,Tempo,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00125435,SP21,P04,G4,17-Aug-23,7348.5,335,Delivered,21.94,6058.75,1289.75,17.55,Devrat Damarsingh,Tempo,Raspberry Choco,Bars,New Zealand,APAC,3.85,0,,,
S00125449,SP21,P04,G4,23-May-23,2477.25,96,Delivered,25.8,2107.65,369.6,14.92,Devrat Damarsingh,Tempo,Raspberry Choco,Bars,New Zealand,APAC,3.85,0,,,
S00125454,SP21,P16,G1,17-Oct-23,5782.5,232,Delivered,24.92,3562.26,2220.24,38.4,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00125457,SP21,P16,G1,11-Sep-23,5917.5,220,Delivered,26.9,3812.1,2105.4,35.58,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00125465,SP21,P16,G5,27-Feb-23,8804.25,420,Delivered,20.96,4784.85,4019.4,45.65,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,0,,,
S00125472,SP21,P16,G2,06-May-24,3888,144,Delivered,27,2509.92,1378.08,35.44,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,USA,Americas,9.57,0,,,
S00125480,SP21,P16,G5,24-Sep-24,6554.25,298,Delivered,21.99,3702.39,2851.86,43.51,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,0,,,
S00125481,SP21,P16,G6,26-Jul-23,706.5,29,Delivered,24.36,428.97,277.53,39.28,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,UK,Europe,9.57,0,,,
S00125484,SP21,P16,G1,11-Sep-23,488.25,25,Delivered,19.53,249,239.25,49,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00125497,SP21,P16,G1,18-Aug-23,5600.25,208,Delivered,26.92,3609.69,1990.56,35.54,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00125501,SP21,P16,G2,02-Jan-24,3633.75,135,Delivered,26.92,2341.8,1291.95,35.55,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,USA,Americas,9.57,0,,,
S00125507,SP21,P16,G5,30-Dec-24,4065.75,157,Delivered,25.9,2563.26,1502.49,36.95,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,0,,,
S00125508,SP21,P16,G5,09-Jan-23,2747.25,110,Cancelled,24.98,1694.55,1052.7,38.32,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,1,,,
S00125521,SP21,P16,G5,01-Jun-23,3458.25,134,Delivered,25.81,2175.87,1282.38,37.08,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,0,,,
S00125532,SP21,P16,G4,20-Jul-23,4596.75,200,Delivered,22.98,2682.75,1914,41.64,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00125545,SP21,P16,G4,18-Oct-24,11515.5,501,Delivered,22.99,6720.93,4794.57,41.64,Devrat Damarsingh,Tempo,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00125552,SP21,P21,G1,06-Aug-24,2245.5,125,Delivered,17.96,1830.5,415,18.48,Devrat Damarsingh,Tempo,Choco Coated Almonds,Bites,India,APAC,3.32,0,,,
S00125555,SP21,P21,G1,09-Dec-24,2549.25,122,Delivered,20.9,2144.21,405.04,15.89,Devrat Damarsingh,Tempo,Choco Coated Almonds,Bites,India,APAC,3.32,0,,,
S00125562,SP21,P21,G5,02-Jan-25,2187,129,Shipped,16.95,1758.72,428.28,19.58,Devrat Damarsingh,Tempo,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00125563,SP21,P21,G5,09-Sep-24,4266,186,Delivered,22.94,3648.48,617.52,14.48,Devrat Damarsingh,Tempo,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00125571,SP21,P21,G2,21-May-24,4.5,1,Delivered,4.5,1.18,3.32,73.78,Devrat Damarsingh,Tempo,Choco Coated Almonds,Bites,USA,Americas,3.32,0,,,
S00125588,SP21,P21,G4,20-Jan-23,5591.25,244,Delivered,22.91,4781.17,810.08,14.49,Devrat Damarsingh,Tempo,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0,,,
S00125590,SP21,P21,G5,06-Feb-23,4338,272,Delivered,15.95,3434.96,903.04,20.82,Devrat Damarsingh,Tempo,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00125592,SP21,P21,G5,29-Oct-24,4061.25,214,Delivered,18.98,3350.77,710.48,17.49,Devrat Damarsingh,Tempo,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00125613,SP21,P21,G2,28-Mar-23,6009.75,317,Delivered,18.96,4957.31,1052.44,17.51,Devrat Damarsingh,Tempo,Choco Coated Almonds,Bites,USA,Americas,3.32,0,,,
S00125635,SP21,P05,G6,07-Oct-24,3593.25,150,Delivered,23.96,2735.25,858,23.88,Devrat Damarsingh,Tempo,Mint Chip Choco,Bars,UK,Europe,5.72,0,,,
S00125645,SP21,P05,G4,10-Jan-24,3163.5,132,Delivered,23.97,2408.46,755.04,23.87,Devrat Damarsingh,Tempo,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0,,,
S00125646,SP21,P05,G5,15-Sep-23,4137.75,166,Cancelled,24.93,3188.23,949.52,22.95,Devrat Damarsingh,Tempo,Mint Chip Choco,Bars,Australia,APAC,5.72,1,,,
S00125649,SP21,P05,G6,21-Mar-23,7148.25,377,Delivered,18.96,4991.81,2156.44,30.17,Devrat Damarsingh,Tempo,Mint Chip Choco,Bars,UK,Europe,5.72,0,,,
S00125651,SP21,P05,G1,13-Oct-23,6846.75,312,Delivered,21.94,5062.11,1784.64,26.07,Devrat Damarsingh,Tempo,Mint Chip Choco,Bars,India,APAC,5.72,0,,,
S00125652,SP21,P05,G1,21-Feb-24,5262.75,277,Delivered,19,3678.31,1584.44,30.11,Devrat Damarsingh,Tempo,Mint Chip Choco,Bars,India,APAC,5.72,0,,,
S00125662,SP21,P05,G5,11-Apr-23,10334.25,398,Delivered,25.97,8057.69,2276.56,22.03,Devrat Damarsingh,Tempo,Mint Chip Choco,Bars,Australia,APAC,5.72,0,,,
S00125664,SP21,P05,G1,07-Jul-23,3676.5,176,Delivered,20.89,2669.78,1006.72,27.38,Devrat Damarsingh,Tempo,Mint Chip Choco,Bars,India,APAC,5.72,0,,,
S00125677,SP21,P05,G6,20-Dec-24,10118.25,422,Delivered,23.98,7704.41,2413.84,23.86,Devrat Damarsingh,Tempo,Mint Chip Choco,Bars,UK,Europe,5.72,0,,,
S00125683,SP21,P12,G2,01-May-23,7265.25,331,Delivered,21.95,5696.31,1568.94,21.6,Devrat Damarsingh,Tempo,Fruit & Nut Bars,Bars,USA,Americas,4.74,0,,,
S00125694,SP21,P12,G1,28-Jan-25,10248.75,489,Shipped,20.96,7930.89,2317.86,22.62,Devrat Damarsingh,Tempo,Fruit & Nut Bars,Bars,India,APAC,4.74,0,,,
S00125702,SP21,P12,G5,30-Oct-23,8849.25,443,Delivered,19.98,6749.43,2099.82,23.73,Devrat Damarsingh,Tempo,Fruit & Nut Bars,Bars,Australia,APAC,4.74,0,,,
S00125706,SP21,P12,G1,12-Nov-24,5472,219,Delivered,24.99,4433.94,1038.06,18.97,Devrat Damarsingh,Tempo,Fruit & Nut Bars,Bars,India,APAC,4.74,0,,,
S00125710,SP21,P12,G2,15-Aug-24,8572.5,409,Delivered,20.96,6633.84,1938.66,22.61,Devrat Damarsingh,Tempo,Fruit & Nut Bars,Bars,USA,Americas,4.74,0,,,
S00125713,SP21,P12,G4,04-Jul-23,3183.75,177,Delivered,17.99,2344.77,838.98,26.35,Devrat Damarsingh,Tempo,Fruit & Nut Bars,Bars,New Zealand,APAC,4.74,0,,,
S00125728,SP21,P03,G4,10-Feb-25,8653.5,433,Shipped,19.98,6423.55,2229.95,25.77,Devrat Damarsingh,Tempo,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00125733,SP21,P03,G6,13-Feb-25,2331,106,Shipped,21.99,1785.1,545.9,23.42,Devrat Damarsingh,Tempo,Almond Choco,Bars,UK,Europe,5.15,0,,,
