ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Revenue_per_box,Profit,Cost_price,Profit_Margin%,Sales_Person,Team,Product,Category,Country,Region,Cost_per_box,cancelled
S00135955,SP22,P19,G1,2023-11-28,4637.25,194,Delivered,23.9,3659.49,977.76,78.91508976225133,Ponnan Delhi,Tempo,70% Dark Bites,Bites,India,APAC,5.04,0
S00135957,SP22,P19,G1,2025-01-14,9292.5,443,Cancelled,20.98,7059.78,2232.72,75.9728813559322,Ponnan Delhi,Tempo,70% Dark Bites,Bites,India,APAC,5.04,1
S00135963,SP22,P19,G4,2025-01-22,10831.5,417,Cancelled,25.97,8729.82,2101.68,80.59659326963025,Ponnan Delhi,Tempo,70% Dark Bites,Bites,New Zealand,APAC,5.04,1
S00135972,SP22,P19,G2,2023-10-31,1017.0,51,Delivered,19.94,759.96,257.04,74.72566371681417,Ponnan Delhi,Tempo,70% Dark Bites,Bites,USA,Americas,5.04,0
S00135987,SP22,P15,G2,2024-05-07,657.0,42,Delivered,15.64,135.78,521.22,20.666666666666668,Ponnan Delhi,Tempo,Baker's Choco Chips,Bars,USA,Americas,12.41,0
S00135997,SP22,P15,G1,2024-10-18,5195.25,520,Delivered,9.99,-1257.95,6453.2,-24.21346422212598,Ponnan Delhi,Tempo,Baker's Choco Chips,Bars,India,APAC,12.41,0
S00136019,SP22,P15,G4,2024-09-05,8448.75,529,Delivered,15.97,1883.86,6564.89,22.297499630122797,Ponnan Delhi,Tempo,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0
S00136028,SP22,P15,G2,2023-07-19,981.0,66,Delivered,14.86,161.94,819.06,16.507645259938837,Ponnan Delhi,Tempo,Baker's Choco Chips,Bars,USA,Americas,12.41,0
S00136044,SP22,P15,G3,2023-12-13,258.75,22,Delivered,11.76,-14.27,273.02,-5.514975845410628,Ponnan Delhi,Tempo,Baker's Choco Chips,Bars,Canada,Americas,12.41,0
S00136050,SP22,P15,G5,2023-02-13,2083.5,209,Delivered,9.97,-510.19,2593.69,-24.48716102711783,Ponnan Delhi,Tempo,Baker's Choco Chips,Bars,Australia,APAC,12.41,0
S00136053,SP22,P11,G1,2023-12-18,1491.75,166,Delivered,8.99,-206.43,1698.18,-13.838109602815486,Ponnan Delhi,Tempo,After Nines,Bites,India,APAC,10.23,0
S00136059,SP22,P11,G4,2023-07-05,3739.5,268,Delivered,13.95,997.86,2741.64,26.684316085038105,Ponnan Delhi,Tempo,After Nines,Bites,New Zealand,APAC,10.23,0
S00136081,SP22,P11,G1,2025-01-07,3863.25,352,Shipped,10.98,262.29,3600.96,6.789361289070084,Ponnan Delhi,Tempo,After Nines,Bites,India,APAC,10.23,0
S00136083,SP22,P11,G1,2023-03-29,3262.5,234,Delivered,13.94,868.68,2393.82,26.626206896551725,Ponnan Delhi,Tempo,After Nines,Bites,India,APAC,10.23,0
S00136092,SP22,P11,G5,2024-10-31,3487.5,250,Delivered,13.95,930.0,2557.5,26.666666666666668,Ponnan Delhi,Tempo,After Nines,Bites,Australia,APAC,10.23,0
S00136096,SP22,P11,G1,2024-07-11,5625.0,704,Delivered,7.99,-1576.92,7201.92,-28.034133333333333,Ponnan Delhi,Tempo,After Nines,Bites,India,APAC,10.23,0
S00136100,SP22,P11,G3,2024-10-11,1890.0,189,Delivered,10.0,-43.47,1933.47,-2.3,Ponnan Delhi,Tempo,After Nines,Bites,Canada,Americas,10.23,0
S00136103,SP22,P11,G4,2024-04-19,4983.75,623,Delivered,8.0,-1389.54,6373.29,-27.881414597441683,Ponnan Delhi,Tempo,After Nines,Bites,New Zealand,APAC,10.23,0
S00136108,SP22,P10,G1,2024-06-18,6543.0,546,Delivered,11.98,2054.88,4488.12,31.405777166437414,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,India,APAC,8.22,0
S00136109,SP22,P10,G1,2024-12-18,3807.0,293,Delivered,12.99,1398.54,2408.46,36.73601260835303,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,India,APAC,8.22,0
S00136110,SP22,P10,G1,2024-07-09,8052.75,424,Delivered,18.99,4567.47,3485.28,56.7193815777219,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,India,APAC,8.22,0
S00136111,SP22,P10,G1,2024-08-08,5872.5,310,Delivered,18.94,3324.3,2548.2,56.60791826309068,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,India,APAC,8.22,0
S00136115,SP22,P10,G4,2025-01-28,5222.25,275,Shipped,18.99,2961.75,2260.5,56.71406003159558,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0
S00136124,SP22,P10,G1,2023-06-23,2720.25,227,Delivered,11.98,854.31,1865.94,31.40556934105321,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,India,APAC,8.22,0
S00136125,SP22,P10,G1,2023-11-22,7814.25,412,Delivered,18.97,4427.61,3386.64,56.66071599961609,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,India,APAC,8.22,0
S00136126,SP22,P10,G2,2024-02-28,5584.5,350,Delivered,15.96,2707.5,2877.0,48.482406661294654,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,USA,Americas,8.22,0
S00136131,SP22,P10,G4,2023-12-20,4599.0,329,Delivered,13.98,1894.62,2704.38,41.19634703196347,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0
S00136136,SP22,P10,G1,2024-10-15,6052.5,319,Delivered,18.97,3430.32,2622.18,56.676084262701366,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,India,APAC,8.22,0
S00136143,SP22,P10,G4,2024-07-22,3759.75,290,Delivered,12.96,1375.95,2383.8,36.5968481946938,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0
S00136144,SP22,P10,G4,2023-07-26,4522.5,283,Delivered,15.98,2196.24,2326.26,48.562520729684906,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0
S00136146,SP22,P10,G5,2024-05-03,4297.5,269,Delivered,15.98,2086.32,2211.18,48.54729493891798,Ponnan Delhi,Tempo,Spicy Special Slims,Bites,Australia,APAC,8.22,0
S00136171,SP22,P04,G4,2024-08-05,1755.0,80,Delivered,21.94,1447.0,308.0,82.45014245014245,Ponnan Delhi,Tempo,Raspberry Choco,Bars,New Zealand,APAC,3.85,0
S00136182,SP22,P04,G2,2023-11-13,4675.5,167,Delivered,28.0,4032.55,642.95,86.24852956903005,Ponnan Delhi,Tempo,Raspberry Choco,Bars,USA,Americas,3.85,0
S00136192,SP22,P04,G1,2025-02-11,9148.5,316,Shipped,28.95,7931.9,1216.6,86.70164507842816,Ponnan Delhi,Tempo,Raspberry Choco,Bars,India,APAC,3.85,0
S00136193,SP22,P04,G1,2023-07-24,8457.75,385,Delivered,21.97,6975.5,1482.25,82.4746534243741,Ponnan Delhi,Tempo,Raspberry Choco,Bars,India,APAC,3.85,0
S00136196,SP22,P04,G2,2024-12-23,1930.5,78,Delivered,24.75,1630.2,300.3,84.44444444444444,Ponnan Delhi,Tempo,Raspberry Choco,Bars,USA,Americas,3.85,0
S00136199,SP22,P04,G4,2023-12-20,4374.0,157,Delivered,27.86,3769.55,604.45,86.18084133516233,Ponnan Delhi,Tempo,Raspberry Choco,Bars,New Zealand,APAC,3.85,0
S00136210,SP22,P16,G2,2024-12-25,10401.75,434,Delivered,23.97,6248.37,4153.38,60.070372773812096,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,USA,Americas,9.57,0
S00136217,SP22,P16,G5,2023-12-28,12240.0,557,Delivered,21.97,6909.51,5330.49,56.45024509803922,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,0
S00136225,SP22,P16,G2,2023-11-17,5789.25,252,Delivered,22.97,3377.61,2411.64,58.34279051690634,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,USA,Americas,9.57,0
S00136227,SP22,P16,G4,2024-11-18,4464.0,179,Delivered,24.94,2750.97,1713.03,61.62567204301075,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00136228,SP22,P16,G4,2024-10-22,2200.5,89,Delivered,24.72,1348.77,851.73,61.29379686434901,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00136230,SP22,P16,G5,2023-10-26,1764.0,66,Delivered,26.73,1132.38,631.62,64.19387755102042,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,0
S00136233,SP22,P16,G6,2023-11-22,1428.75,55,Delivered,25.98,902.4,526.35,63.16010498687664,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,UK,Europe,9.57,0
S00136243,SP22,P16,G4,2023-02-21,2108.25,96,Delivered,21.96,1189.53,918.72,56.42262540021344,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00136244,SP22,P16,G5,2024-02-22,10698.75,487,Delivered,21.97,6038.16,4660.59,56.437995092884684,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,0
S00136245,SP22,P16,G5,2023-01-03,12339.0,457,Delivered,27.0,7965.51,4373.49,64.55555555555556,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,0
S00136257,SP22,P16,G4,2023-10-20,8784.0,419,Cancelled,20.96,4774.17,4009.83,54.35075136612022,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,New Zealand,APAC,9.57,1
S00136265,SP22,P16,G1,2024-01-02,7416.0,354,Delivered,20.95,4028.22,3387.78,54.317961165048544,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,India,APAC,9.57,0
S00136268,SP22,P16,G3,2025-03-07,11853.0,593,Placed,19.99,6177.99,5675.01,52.12174133130853,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,Canada,Americas,9.57,0
S00136281,SP22,P16,G2,2025-02-05,5478.75,250,Shipped,21.92,3086.25,2392.5,56.33127994524298,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,USA,Americas,9.57,0
S00136286,SP22,P16,G5,2023-10-31,9526.5,434,Delivered,21.95,5373.12,4153.38,56.40182648401826,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,Australia,APAC,9.57,0
S00136296,SP22,P16,G3,2024-07-25,7152.75,276,Delivered,25.92,4511.43,2641.32,63.0726643598616,Ponnan Delhi,Tempo,Organic Choco Syrup,Other,Canada,Americas,9.57,0
S00136304,SP22,P21,G1,2025-01-23,11499.75,500,Shipped,23.0,9839.75,1660.0,85.56490358486055,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00136307,SP22,P21,G1,2023-08-02,2927.25,128,Delivered,22.87,2502.29,424.96,85.48262020667862,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00136313,SP22,P21,G4,2023-04-18,2256.75,99,Delivered,22.8,1928.07,328.68,85.43569292123628,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00136330,SP22,P21,G5,2024-06-04,60.75,3,Delivered,20.25,50.79,9.96,83.60493827160494,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,Australia,APAC,3.32,0
S00136335,SP22,P21,G1,2024-08-01,5548.5,265,Delivered,20.94,4668.7,879.8,84.14346219699017,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00136336,SP22,P21,G2,2024-02-13,7740.0,408,Delivered,18.97,6385.44,1354.56,82.49922480620154,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,USA,Americas,3.32,0
S00136340,SP22,P21,G4,2024-06-24,3102.75,135,Delivered,22.98,2654.55,448.2,85.55474981870923,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00136354,SP22,P21,G4,2023-11-10,3829.5,240,Delivered,15.96,3032.7,796.8,79.19310614962788,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00136360,SP22,P21,G1,2024-08-05,8253.0,486,Cancelled,16.98,6639.48,1613.52,80.44929116684841,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,India,APAC,3.32,1
S00136361,SP22,P21,G1,2024-01-30,2859.75,143,Delivered,20.0,2384.99,474.76,83.39854882419792,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00136365,SP22,P21,G2,2024-07-02,348.75,18,Delivered,19.38,288.99,59.76,82.86451612903227,Ponnan Delhi,Tempo,Choco Coated Almonds,Bites,USA,Americas,3.32,0
S00136380,SP22,P05,G3,2024-06-10,4513.5,206,Delivered,21.91,3335.18,1178.32,73.89343081865513,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,Canada,Americas,5.72,0
S00136382,SP22,P05,G4,2024-02-16,6698.25,280,Delivered,23.92,5096.65,1601.6,76.08927704997573,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0
S00136384,SP22,P05,G5,2024-12-03,9270.0,357,Delivered,25.97,7227.96,2042.04,77.9715210355987,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00136398,SP22,P05,G5,2023-09-27,6036.75,252,Delivered,23.96,4595.31,1441.44,76.1222512113306,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00136400,SP22,P05,G5,2024-07-30,7938.0,378,Delivered,21.0,5775.84,2162.16,72.76190476190476,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00136401,SP22,P05,G6,2023-10-18,6383.25,246,Delivered,25.95,4976.13,1407.12,77.95605686758313,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,UK,Europe,5.72,0
S00136402,SP22,P05,G1,2024-04-23,6189.75,326,Delivered,18.99,4325.03,1864.72,69.8740659962034,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,India,APAC,5.72,0
S00136414,SP22,P05,G5,2024-10-30,11679.75,508,Delivered,22.99,8773.99,2905.76,75.12138530362378,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00136421,SP22,P05,G2,2023-02-16,3825.0,202,Delivered,18.94,2669.56,1155.44,69.7924183006536,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,USA,Americas,5.72,0
S00136423,SP22,P05,G4,2024-02-15,4916.25,197,Delivered,24.96,3789.41,1126.84,77.0792779049072,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0
S00136426,SP22,P05,G5,2024-11-07,6869.25,344,Delivered,19.97,4901.57,1967.68,71.35524256651017,Ponnan Delhi,Tempo,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00136435,SP22,P12,G2,2023-01-16,6572.25,274,Delivered,23.99,5273.49,1298.76,80.23873102818669,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,USA,Americas,4.74,0
S00136441,SP22,P12,G5,2024-11-27,4443.75,234,Delivered,18.99,3334.59,1109.16,75.04,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,Australia,APAC,4.74,0
S00136442,SP22,P12,G5,2024-01-19,4846.5,194,Delivered,24.98,3926.94,919.56,81.02630764469204,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,Australia,APAC,4.74,0
S00136444,SP22,P12,G1,2023-02-24,8268.75,331,Delivered,24.98,6699.81,1568.94,81.02566893424037,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,India,APAC,4.74,0
S00136452,SP22,P12,G4,2024-09-19,8799.75,400,Delivered,22.0,6903.75,1896.0,78.45393335037927,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,New Zealand,APAC,4.74,0
S00136460,SP22,P12,G1,2024-12-24,5224.5,228,Delivered,22.91,4143.78,1080.72,79.31438415159346,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,India,APAC,4.74,0
S00136463,SP22,P12,G2,2023-11-20,7542.0,360,Delivered,20.95,5835.6,1706.4,77.3747016706444,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,USA,Americas,4.74,0
S00136465,SP22,P12,G4,2023-07-10,9276.75,372,Delivered,24.94,7513.47,1763.28,80.99248120300753,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,New Zealand,APAC,4.74,0
S00136469,SP22,P12,G5,2023-01-20,12640.5,550,Delivered,22.98,10033.5,2607.0,79.37581583007002,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,Australia,APAC,4.74,0
S00136471,SP22,P12,G6,2024-06-14,11952.0,479,Delivered,24.95,9681.54,2270.46,81.00351405622492,Ponnan Delhi,Tempo,Fruit & Nut Bars,Bars,UK,Europe,4.74,0
S00136487,SP22,P03,G1,2024-12-03,3156.75,138,Delivered,22.88,2446.05,710.7,77.48633879781421,Ponnan Delhi,Tempo,Almond Choco,Bars,India,APAC,5.15,0
S00136496,SP22,P03,G5,2023-09-14,6909.75,384,Delivered,17.99,4932.15,1977.6,71.37957234342775,Ponnan Delhi,Tempo,Almond Choco,Bars,Australia,APAC,5.15,0
S00136503,SP22,P03,G1,2023-07-11,2236.5,94,Delivered,23.79,1752.4,484.1,78.35457187569864,Ponnan Delhi,Tempo,Almond Choco,Bars,India,APAC,5.15,0
S00136514,SP22,P03,G1,2025-03-18,11871.0,540,Placed,21.98,9090.0,2781.0,76.57316148597423,Ponnan Delhi,Tempo,Almond Choco,Bars,India,APAC,5.15,0
S00136519,SP22,P03,G2,2023-10-25,1955.25,82,Delivered,23.84,1532.95,422.3,78.40173890806803,Ponnan Delhi,Tempo,Almond Choco,Bars,USA,Americas,5.15,0
S00136526,SP22,P03,G5,2024-12-25,5697.0,272,Delivered,20.94,4296.2,1400.8,75.41162015095664,Ponnan Delhi,Tempo,Almond Choco,Bars,Australia,APAC,5.15,0
S00136531,SP22,P03,G1,2023-01-17,7141.5,325,Cancelled,21.97,5467.75,1673.75,76.563046978926,Ponnan Delhi,Tempo,Almond Choco,Bars,India,APAC,5.15,1
S00136536,SP22,P03,G4,2023-01-04,1820.25,76,Delivered,23.95,1428.85,391.4,78.49745914022799,Ponnan Delhi,Tempo,Almond Choco,Bars,New Zealand,APAC,5.15,0
S00136538,SP22,P03,G5,2023-02-28,7215.75,344,Delivered,20.98,5444.15,1771.6,75.44815161279146,Ponnan Delhi,Tempo,Almond Choco,Bars,Australia,APAC,5.15,0
S00136540,SP22,P03,G5,2024-07-31,11562.75,503,Delivered,22.99,8972.3,2590.45,77.59659250610797,Ponnan Delhi,Tempo,Almond Choco,Bars,Australia,APAC,5.15,0
S00136543,SP22,P03,G1,2023-03-15,6057.0,289,Delivered,20.96,4568.65,1488.35,75.42760442463265,Ponnan Delhi,Tempo,Almond Choco,Bars,India,APAC,5.15,0
S00136550,SP22,P03,G4,2023-10-26,1885.5,82,Delivered,22.99,1463.2,422.3,77.60275788915408,Ponnan Delhi,Tempo,Almond Choco,Bars,New Zealand,APAC,5.15,0
S00136554,SP22,P03,G5,2025-02-12,6797.25,324,Shipped,20.98,5128.65,1668.6,75.45183714001985,Ponnan Delhi,Tempo,Almond Choco,Bars,Australia,APAC,5.15,0
S00136555,SP22,P03,G6,2024-10-04,4693.5,248,Delivered,18.93,3416.3,1277.2,72.78789815702568,Ponnan Delhi,Tempo,Almond Choco,Bars,UK,Europe,5.15,0
S00136560,SP22,P22,G2,2025-03-27,8318.25,309,Placed,26.92,7499.4,818.85,90.15598232801369,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,USA,Americas,2.65,0
S00136561,SP22,P22,G2,2024-03-05,6612.75,214,Delivered,30.9,6045.65,567.1,91.42414275452724,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,USA,Americas,2.65,0
S00136568,SP22,P22,G5,2024-11-04,9591.75,384,Delivered,24.98,8574.15,1017.6,89.39088278989756,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0
S00136576,SP22,P22,G3,2024-06-03,11655.0,389,Delivered,29.96,10624.15,1030.85,91.15529815529814,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,Canada,Americas,2.65,0
S00136581,SP22,P22,G5,2023-11-17,605.25,25,Delivered,24.21,539.0,66.25,89.05410987195374,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0
S00136588,SP22,P22,G2,2024-04-15,9668.25,403,Delivered,23.99,8600.3,1067.95,88.95405062963823,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,USA,Americas,2.65,0
S00136590,SP22,P22,G3,2024-08-08,9859.5,366,Delivered,26.94,8889.6,969.9,90.16278715959227,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,Canada,Americas,2.65,0
S00136611,SP22,P22,G6,2024-05-06,5685.75,204,Delivered,27.87,5145.15,540.6,90.49201952249042,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,UK,Europe,2.65,0
S00136612,SP22,P22,G1,2025-02-12,4214.25,163,Shipped,25.85,3782.3,431.95,89.75025212078069,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,India,APAC,2.65,0
S00136615,SP22,P22,G1,2024-11-21,1914.75,74,Delivered,25.88,1718.65,196.1,89.7584541062802,Ponnan Delhi,Tempo,Peanut Butter Cubes,Bites,India,APAC,2.65,0
S00136629,SP22,P07,G1,2024-12-19,4290.75,269,Delivered,15.95,1616.89,2673.86,37.683155625473404,Ponnan Delhi,Tempo,Drinking Coco,Other,India,APAC,9.94,0
S00136634,SP22,P07,G4,2023-12-14,4623.75,331,Delivered,13.97,1333.61,3290.14,28.842606109759394,Ponnan Delhi,Tempo,Drinking Coco,Other,New Zealand,APAC,9.94,0
S00136642,SP22,P07,G1,2024-06-24,2565.0,184,Delivered,13.94,736.04,1828.96,28.69551656920078,Ponnan Delhi,Tempo,Drinking Coco,Other,India,APAC,9.94,0
S00136648,SP22,P07,G4,2023-12-14,8208.0,456,Delivered,18.0,3675.36,4532.64,44.77777777777778,Ponnan Delhi,Tempo,Drinking Coco,Other,New Zealand,APAC,9.94,0
S00136651,SP22,P07,G5,2023-09-22,3915.0,302,Delivered,12.96,913.12,3001.88,23.323627075351215,Ponnan Delhi,Tempo,Drinking Coco,Other,Australia,APAC,9.94,0
S00136653,SP22,P07,G6,2024-05-22,204.75,15,Delivered,13.65,55.65,149.1,27.17948717948718,Ponnan Delhi,Tempo,Drinking Coco,Other,UK,Europe,9.94,0
S00136661,SP22,P07,G4,2024-12-09,9303.75,582,Delivered,15.99,3518.67,5785.08,37.81991132607819,Ponnan Delhi,Tempo,Drinking Coco,Other,New Zealand,APAC,9.94,0
S00136662,SP22,P07,G4,2023-11-23,4925.25,274,Delivered,17.98,2201.69,2723.56,44.7020963402873,Ponnan Delhi,Tempo,Drinking Coco,Other,New Zealand,APAC,9.94,0
S00136666,SP22,P07,G5,2025-01-03,2862.0,239,Shipped,11.97,486.34,2375.66,16.99301187980433,Ponnan Delhi,Tempo,Drinking Coco,Other,Australia,APAC,9.94,0
S00136669,SP22,P17,G1,2023-11-27,3998.25,160,Delivered,24.99,2649.45,1348.8,66.26524104295629,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00136671,SP22,P17,G1,2023-10-16,13909.5,497,Delivered,27.99,9719.79,4189.71,69.87878787878789,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00136672,SP22,P17,G2,2023-06-15,10728.0,488,Delivered,21.98,6614.16,4113.84,61.65324384787472,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0
S00136694,SP22,P17,G5,2023-11-16,1262.25,49,Delivered,25.76,849.18,413.07,67.27510398098633,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,Australia,APAC,8.43,0
S00136695,SP22,P17,G6,2023-01-09,2254.5,99,Delivered,22.77,1419.93,834.57,62.98203592814372,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,UK,Europe,8.43,0
S00136702,SP22,P17,G3,2024-07-29,11448.0,424,Cancelled,27.0,7873.68,3574.32,68.77777777777779,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,Canada,Americas,8.43,1
S00136706,SP22,P17,G5,2023-11-17,4263.75,158,Delivered,26.99,2931.81,1331.94,68.7613016710642,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,Australia,APAC,8.43,0
S00136711,SP22,P17,G1,2024-01-19,23868.0,955,Delivered,24.99,15817.35,8050.65,66.2701106083459,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00136712,SP22,P17,G1,2023-06-19,5357.25,199,Delivered,26.92,3679.68,1677.57,68.68598628027439,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00136714,SP22,P17,G2,2023-12-08,12219.75,453,Delivered,26.98,8400.96,3818.79,68.74903332719572,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0
S00136730,SP22,P17,G3,2023-10-03,11909.25,442,Delivered,26.94,8183.19,3726.06,68.71289124000252,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,Canada,Americas,8.43,0
S00136735,SP22,P17,G5,2023-08-03,9796.5,426,Delivered,23.0,6205.32,3591.18,63.342214056040426,Ponnan Delhi,Tempo,Caramel Stuffed Bars,Bars,Australia,APAC,8.43,0
S00136747,SP22,P08,G4,2024-07-09,652.5,47,Delivered,13.88,289.19,363.31,44.32030651340996,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,New Zealand,APAC,7.73,0
S00136749,SP22,P08,G5,2025-02-25,5980.5,599,Cancelled,9.98,1350.23,4630.27,22.577209263439514,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,Australia,APAC,7.73,1
S00136764,SP22,P08,G5,2024-01-25,3739.5,340,Delivered,11.0,1111.3,2628.2,29.71787672148683,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,Australia,APAC,7.73,0
S00136771,SP22,P08,G2,2024-06-05,5512.5,552,Delivered,9.99,1245.54,4266.96,22.594829931972786,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,USA,Americas,7.73,0
S00136779,SP22,P08,G6,2024-07-11,6954.75,535,Cancelled,13.0,2819.2,4135.55,40.53632409504295,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,UK,Europe,7.73,1
S00136792,SP22,P08,G5,2024-05-06,180.0,14,Delivered,12.86,71.78,108.22,39.87777777777778,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,Australia,APAC,7.73,0
S00136793,SP22,P08,G6,2023-08-01,2835.0,178,Delivered,15.93,1459.06,1375.94,51.46596119929453,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,UK,Europe,7.73,0
S00136797,SP22,P08,G1,2023-10-26,2945.25,268,Delivered,10.99,873.61,2071.64,29.66165860283507,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,India,APAC,7.73,0
S00136805,SP22,P08,G5,2024-11-08,3300.75,254,Delivered,13.0,1337.33,1963.42,40.51594334620919,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,Australia,APAC,7.73,0
S00136814,SP22,P08,G3,2024-07-15,1462.5,163,Delivered,8.97,202.51,1259.99,13.846837606837607,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,Canada,Americas,7.73,0
S00136817,SP22,P08,G4,2024-11-14,960.75,74,Delivered,12.98,388.73,572.02,40.46109810044236,Ponnan Delhi,Tempo,99% Dark & Pure,Bars,New Zealand,APAC,7.73,0
